instructions,cycles,cpu_clock,cpu_migrations,branches,branch_misses,branch_ratio,context_switches,cache_references,cache_misses,mem_loads,L1_dcache_stores,L1_dcache_loads,L1_dcache_load_misses,LLC_stores,LLC_store_misses,LLC_loads,thread,seconds,workload,class,app,GFlops,Band,IA,MIPS,Instructions_per_cycle,dwarfs,instructions_per_loads,instructions_per_stores,instructions_per_branches,instructions_per_cache_misses,Loads_PTI,Stores_PTI,L1_load_ratio,L1_load_rate_PTI,branch_miss_predict_ratio,branch_miss_predict_rate_PTI,cache_misses_PTI
18306177272,24660801239,5760.54,12,1957577207,7729450,253.262160567699,164,757956084,1732391,0,3224554248,6565305351,364083489,59892203,341115,29143238,12,1.05,W,MEM,ua,10.71104,0.32067,33.40206,17434.4545447619,0.742318836058318,UG,628.144932694164,305.652094179939,9.35144586202776,10567.0009091481,1.59198928137639,3.27169359883821,18.0324171497928,19.8885591235304,0.003948477726631,0.422231790130345,0.094634230525548
18377448510,24563518032,5737.58,12,1946922785,7752483,251.135382689649,148,753883845,1581564,0,3215366945,6559753252,360740834,59630066,265009,29289238,12,0.56,W,MEM,ua,10.71104,0.32067,33.40206,32816.8723392857,0.748160279242528,UG,627.447136385044,308.190980536563,9.43922822804706,11619.7943997208,1.59375976398804,3.24474129080283,18.1841162234492,19.6295385512143,0.003981916005981,0.421847624591712,0.086060042510221
18345037089,24577716048,5739.26,12,1950203352,7795588,250.167575813396,164,755074372,1886735,0,3214227084,6553656064,361350799,59404173,319381,29023428,12,0.67,W,MEM,ua,10.71104,0.32067,33.40206,27380.6523716418,0.746409351185129,UG,632.076854911832,308.817313036241,9.40673036490607,9723.1657275664,1.58208609005228,3.23816041972571,18.1365478702041,19.6974689801348,0.003997320583008,0.424942613208145,0.102847161924318
18467854373,24600245937,5746.45,12,1950932398,8391614,232.485955383553,163,757722662,1478309,0,3214639319,6529687393,360036287,59846884,315789,29237601,12,0.55,W,MEM,ua,10.71104,0.32067,33.40206,33577.9170418182,0.750718282260074,UG,631.64739039294,308.585061387657,9.46616827519618,12492.5535683,1.58316176906535,3.24059756976945,18.1361924582896,19.4952959736553,0.004301335099362,0.454390306015654,0.080047685569867
18410051181,24604922786,5745.98,12,1951222489,7777279,250.887551931723,157,757931750,1441444,0,3215255903,6569938397,363434313,59612645,275879,29165847,12,0.55,W,MEM,ua,10.71104,0.32067,33.40206,33472.8203290909,0.748226334263287,UG,631.219493848404,308.827953884616,9.4351368358998,12771.9503366069,1.58423497649482,3.23804884700825,18.0773750908875,19.7410810772259,0.003985849406638,0.422447440451795,0.0782965775504
18496985709,24709136076,5770.96,12,1980186577,7591173,260.853833393074,192,756346791,1622854,0,3243952350,6492992601,364600968,59925865,387709,30185147,12,0.88,W,MEM,ua,10.71104,0.32067,33.40206,21019.3019420455,0.748588928892829,UG,612.784350826584,308.66447583193,9.34103176127125,11397.8125629293,1.63189545988095,3.23976381572497,17.8084897487162,19.7113720979196,0.003833564517693,0.410400544144141,0.087736133093857
18617808532,24577112273,5738.94,12,1968108769,7595089,259.129125280823,173,754053890,1677224,0,3229365754,6553760734,362256086,59541203,343666,29636464,12,0.56,W,MEM,ua,10.71104,0.32067,33.40206,33246.0866642857,0.757526284015605,UG,628.206135927687,312.687812706774,9.4597457342054,11100.3709295836,1.59183418118525,3.19807795303413,18.0915131236746,19.4575041083573,0.003859079904338,0.407947529750651,0.090087079642978
18388015337,24554561171,5733.96,12,1949912989,7855844,248.211775717542,163,752600717,1480285,0,3223971979,6553985578,358815150,59599234,285923,29394523,12,0.56,W,MEM,ua,10.71104,0.32067,33.40206,32835.7416732143,0.748863529221489,UG,625.559235541941,308.527712570937,9.43017223882906,12421.9426238866,1.59856963686847,3.24119992874248,18.265632256609,19.5135333217827,0.004028817718697,0.42722631322765,0.080502706402545
18702282267,24588273067,5787.32,11,1948940069,7729693,252.136801422773,182,742390322,2221274,0,3207414452,6568645958,367557403,60559234,295094,29611145,12,0.56,W,MEM,ua,10.71104,0.32067,33.40206,33396.9326196429,0.760617966785979,UG,631.596051655551,308.826268624864,9.59613000136845,8419.61967186398,1.58329045499696,3.23806651698634,17.8710751147624,19.6530775096124,0.003966100919648,0.413302124823502,0.118770210410064
18324163570,24588877557,5741.68,12,1952429504,8408670,232.192428053426,165,755218548,1721310,0,3204652624,6547354866,362249375,59326015,303305,29578654,12,0.56,W,MEM,ua,10.71104,0.32067,33.40206,32721.7206607143,0.745221636389151,UG,619.506336224765,308.872314616109,9.38531380132227,10645.4755796457,1.61418849417092,3.23758379329944,18.074164699387,19.7689446296511,0.004306772655695,0.458884246905901,0.093936620540656
18334829045,24610046026,5746.73,12,1954330195,8419249,232.126427784711,173,754644402,1727154,0,3205982194,6560127564,363882131,58985169,294238,28975767,12,0.55,W,MEM,ua,10.71104,0.32067,33.40206,33336.0528090909,0.745014008735686,UG,632.764235196949,310.837950553299,9.38164343564267,10615.6307109847,1.58036744868924,3.21711038893409,18.0281662800309,19.8464970743336,0.00430799719594,0.459194300603308,0.094200714703201
18430426168,24626746461,5751.45,11,1950914512,7592380,256.956911008142,188,753827290,1886049,0,3211333617,6558725818,363383554,59724217,344124,29414655,12,0.56,W,MEM,ua,10.71104,0.32067,33.40206,32911.4753,0.74839062468878,UG,626.572916391506,308.5921774077,9.44707010719084,9771.97632086971,1.59598344237267,3.2405228428031,18.049044173309,19.7165030633382,0.003891703072226,0.411948151973954,0.102333444859494
18686752238,24735437454,5776.24,12,1959957662,7669618,255.548276589525,181,754665852,1624987,0,3183289406,6590623129,364380030,60174422,335300,29537638,12,0.56,W,MEM,ua,10.71104,0.32067,33.40206,33369.200425,0.755464797125637,UG,632.642062916473,310.543111456891,9.53426321409998,11499.6318358239,1.5806726403711,3.22016481160561,18.0872237400057,19.4993771715464,0.003913154936303,0.410430764121955,0.086959305678359
18352250905,24592074072,5743.69,12,1949125854,7723270,252.370544341969,158,761704034,2043015,0,3223305200,6564980059,363884918,59637906,343145,29266586,12,0.56,W,MEM,ua,10.71104,0.32067,33.40206,32771.8766160714,0.746266900923801,UG,627.071804856227,307.727955857471,9.41563155982846,8982.92518899763,1.59471370304917,3.24962350987431,18.0413634483197,19.8278085823718,0.003962427559077,0.420835026721209,0.111322311937409
18339512413,24590866378,5741.99,12,1949727875,7634898,255.37052033963,167,752399469,1568376,0,3212910597,6551894611,362396319,59863035,287243,29586545,12,0.55,W,MEM,ua,10.71104,0.32067,33.40206,33344.5680236364,0.745785533990266,UG,619.859886073213,306.357878664187,9.40619080649909,11693.3136014578,1.61326780852841,3.26415630099119,18.0793630274153,19.7604118822218,0.003915878773596,0.416308668849232,0.085518958447786
18789550739,24689582739,5765.46,12,1979815862,8419653,235.142215718391,196,756869395,2075369,0,3207855593,6440156165,360026538,59358373,343577,30032935,12,0.6,W,MEM,ua,10.71104,0.32067,33.40206,31315.9178983333,0.761031522388581,UG,625.63151883091,316.544234441871,9.49055470240494,9053.59516259518,1.59838494369442,3.15911613984439,17.8880040365247,19.1609976737081,0.004252745501036,0.448102943862515,0.110453359360654
18409291150,24594268592,5743.21,12,1945403324,7641528,254.583026326672,170,755399461,1504618,0,3207345447,6543685471,361756236,60255000,288432,29326600,12,0.55,W,MEM,ua,10.71104,0.32067,33.40206,33471.4384545454,0.748519561829464,UG,627.733564409103,305.523046220231,9.46296889847403,12235.1926867816,1.59303254867584,3.27307550893941,18.0886597653565,19.650742282926,0.003927991643547,0.415090833087291,0.081731446786315
18407465917,24617597889,5749.2,11,1953535344,7721852,252.987928802572,192,757707399,1729117,0,3206147607,6582985840,366193979,60137422,295777,29386472,12,1.09,W,MEM,ua,10.71104,0.32067,33.40206,16887.5834100917,0.747736070757135,UG,626.392508668615,306.090040191613,9.42264288871755,10645.5872662174,1.59644310262503,3.26701254106144,17.9767724689979,19.8937746592162,0.003952757764899,0.419495656535133,0.093935635018783
18433516610,24589083388,5742.19,12,1950620757,7633049,255.549356096103,170,755932278,2058462,0,3214450403,6515287879,362395585,59784195,343205,29077918,12,0.94,W,MEM,ua,10.71104,0.32067,33.40206,19610.1240531915,0.749662617313989,UG,633.935229131604,308.334278148263,9.45007713254843,8954.99485052432,1.57744822191038,3.24323330511812,17.9783864613031,19.6596011855602,0.003913138406124,0.414085340388016,0.111669522617475
18780952787,24673456262,5820.45,12,1933287358,7759936,249.137023552772,205,747527142,3320162,0,3222584730,6586359277,370322994,60739608,319601,29998529,12,0.57,W,MEM,ua,10.71104,0.32067,33.40206,32949.039977193,0.76118045998788,UG,626.062457495833,309.204379241302,9.71451693887298,5656.63747341244,1.5972847245942,3.23410684691372,17.7854450944518,19.7180088891089,0.004013855450867,0.413181167537536,0.176783469808741
142727550533,90702290893,19940.32,1,14457083097,47032816,307.382894041471,92,4667863543,1409164760,0,24437467981,48477964302,2310942098,211516549,35785830,202134114,1,20.67,A,MEM,ua,2.31983,4.04906,0.57293,6905.05808093856,1.5735826419354,UG,706.103228735551,674.781955396786,9.87249983799412,101.285211342498,1.41622351988213,1.48196019766412,20.9775763503357,16.1912825475533,0.00325327147146,0.329528642678735,9.87310967460475
136151949284,90763866765,19913.93,1,14557956657,52672942,276.3839668762,80,4625435701,1323552673,0,24074834844,49593158858,2194384903,206374488,35759943,218924099,1,19.99,A,MEM,ua,2.31983,4.04906,0.57293,6811.00296568284,1.50006774872776,UG,621.913941434104,659.732463074603,9.35240793003276,102.868553750411,1.60793951281113,1.51576594448547,22.6000273653906,16.117175806442,0.003618154885402,0.386868805602843,9.72114376591991
139033274204,90574795788,19870.81,1,14488228008,47004342,308.231695020856,80,4616734173,1364592560,0,24440694595,49040456874,2246173499,207256439,32561273,216416108,1,19.95,A,MEM,ua,2.31983,4.04906,0.57293,6969.08642626566,1.53501062844704,UG,642.434962391986,670.827284666413,9.59629252985456,101.886290662467,1.55657779937239,1.49069667089835,21.8328890870776,16.155654190408,0.003244312691245,0.338079803335651,9.81486315281454
140177434248,90685833717,19873.1,1,14478675660,46861437,308.967812062613,78,4694369382,1389684948,0,24343045570,49192157529,2235877313,205939212,35273844,211422961,1,19.95,A,MEM,ua,2.31983,4.04906,0.57293,7026.43780691729,1.5457478693469,UG,663.018971946004,680.673840045576,9.68164751664863,100.869937786791,1.50825246684109,1.46913241139551,22.0012776385285,15.9503369782351,0.003236583103347,0.33430086127196,9.91375648623578
139389361114,90699622438,19905.54,1,14409231379,55368264,260.243510235394,98,4527319645,1291972578,0,24363526628,48366514778,2297868437,212309758,35470101,220305794,1,20.45,A,MEM,ua,2.31983,4.04906,0.57293,6816.10567794621,1.53682405027963,UG,632.708557424504,656.537704282061,9.67361529894967,107.888792291379,1.58050651957449,1.52314176851964,21.0484264456608,16.4852497969388,0.003842554994342,0.39722015767557,9.26880335539637
139028159260,90568598244,19864.61,1,14502015874,44801123,323.697597357102,80,4687982816,1374676734,0,24141282504,49655644552,2202013272,205999832,36952809,211662693,1,20.46,A,MEM,ua,2.31983,4.04906,0.57293,6795.12019843597,1.53505919220971,UG,656.838280234864,674.894527389712,9.58681609977115,101.135165687615,1.52244476318042,1.48171300761276,22.5501113837065,15.8386134414825,0.003089303127872,0.32224495554326,9.88775756880434
140579738702,90660847409,19894.05,1,14418660663,51390128,280.572577344038,82,4466022014,1350493048,0,24456770658,48252326343,2313491349,209697058,34461005,219534333,1,19.97,A,MEM,ua,2.31983,4.04906,0.57293,7039.54625448172,1.55061134679009,UG,640.354229704927,670.394425381018,9.74984722837291,104.095122081665,1.56163565978286,1.4916591817297,20.8569296634098,16.4567907890633,0.003564140193123,0.365558568215413,9.60659808070042
138923798386,90551148407,19856.37,1,14475066461,46096535,314.016367195495,85,4657968513,1339788082,0,24182533697,48987955980,2273093403,212573456,36927126,212556723,1,19.93,A,MEM,ua,2.31983,4.04906,0.57293,6970.58697370798,1.53420250134852,UG,653.584588740578,653.533140967516,9.59745495886328,103.690874887182,1.53002383658854,1.5301442839143,21.5512287859999,16.3621598992291,0.003184547381817,0.331811651679151,9.64405017401984
136250592493,90744289517,19908.75,1,14515234698,53852856,269.535095743112,80,4544714490,1268083552,0,24269601920,48207423713,2272532782,214044912,36921816,225853637,1,19.99,A,MEM,ua,2.31983,4.04906,0.57293,6815.93759344672,1.50147842049581,UG,603.269419535626,636.551419138615,9.3867302408671,107.446068737433,1.65763416413476,1.5709649997375,21.2130817627079,16.6790671542713,0.003710091990963,0.395248600498869,9.30699477189539
140883416549,90767317850,19890.96,1,14395237235,56590665,254.374767198795,84,4489923595,1339570698,0,24564363182,48186447674,2317147929,207583078,34606467,218506250,1,19.98,A,MEM,ua,2.31983,4.04906,0.57293,7051.2220494995,1.55213814714478,UG,644.756919076685,678.684495414409,9.78680755649249,105.170572004405,1.55097211121369,1.47343869906648,20.7955854138305,16.4472724026684,0.003931207529002,0.401684359921222,9.50836323261716
138985890372,90469140779,19837,0,14476564638,47504228,304.742656548381,87,4598987092,1320605566,0,24549784043,48313580116,2281815511,212342662,33742352,210187216,1,19.91,A,MEM,ua,2.31983,4.04906,0.57293,6980.70770326469,1.53627954433123,UG,661.248067399113,654.535876412814,9.60075085819542,105.244059203064,1.51229175448981,1.52780013447162,21.1733069054416,16.4176054482412,0.003281457250935,0.341791730605556,9.50172396971634
143670265952,90976471070,19949.16,1,14366810884,61161471,234.899695005701,85,4517009733,1356237415,0,24641248863,47557662965,2354544095,215505587,36619874,208615379,1,20.55,A,MEM,ua,2.31983,4.04906,0.57293,6991.25381761557,1.57920244940536,UG,688.684921699852,666.666084865818,10.0001501454998,105.932976308576,1.45204282610361,1.50000130905305,20.1982468988333,16.3885274339692,0.004257136221381,0.425707230335565,9.43993112293059
141036274220,90648946545,19887.79,1,14434837575,49913091,289.199432169008,101,4567229512,1352818923,0,24579980305,48037084886,2312755952,207970694,34111467,210778926,1,19.97,A,MEM,ua,2.31983,4.04906,0.57293,7062.40732198298,1.55585122161333,UG,669.119427148044,678.154558737973,9.77054805689423,104.253623173188,1.49450151860372,1.47459010208672,20.7704945454617,16.3983057889942,0.003457821450409,0.353902506827013,9.59199277265196
140117787216,90619350251,19893.11,1,14382959687,51796376,277.682741491412,85,4500751192,1347392178,0,24552895105,48189065200,2302539200,210671967,33042460,216882876,1,19.97,A,MEM,ua,2.31983,4.04906,0.57293,7016.41398177266,1.54622370197864,UG,646.052790336476,665.099344783732,9.74193005231358,103.991836603938,1.54786112676517,1.50353478445414,20.9286622351533,16.4328829747397,0.003601232091808,0.369663102944616,9.61613942648776
137946281399,90685628025,19896.72,1,14445109534,52724805,273.97179627312,93,4500374509,1300410189,0,24459042877,48150464811,2282256924,207954044,32881900,217551295,1,19.98,A,MEM,ua,2.31983,4.04906,0.57293,6904.21828823824,1.52114821723428,UG,634.086234232713,663.349838000746,9.54968746164995,106.079053029475,1.57707255892421,1.50750017971494,21.0977407077416,16.544533863865,0.003650010744183,0.382212586416137,9.42693181586138
139950598374,90645792471,19856.95,0,14455290485,47365650,305.185096900391,87,4634142900,1347032930,0,24069536722,49621208690,2221432789,205196185,37009020,212105220,1,20.26,A,MEM,ua,2.31983,4.04906,0.57293,6907.72943603159,1.54392823493461,UG,659.81685115529,682.033140011838,9.68161784913449,103.895454414763,1.51557208375184,1.46620441344337,22.337479187177,15.872978142355,0.003276699977019,0.338445498270907,9.62506016873345
136687866669,90505570701,19862.9,1,14518018812,47893376,303.132082649592,91,4615157319,1324913967,0,24292887300,48905215852,2240550644,209765827,34351749,215930298,1,20.93,A,MEM,ua,2.31983,4.04906,0.57293,6530.71508213091,1.51027020337312,UG,633.018469084871,651.621232227688,9.41504956282461,103.167352804426,1.57973273899205,1.53463384945471,21.827319986256,16.3917302874121,0.003298891992096,0.35038498417696,9.69298884595499
137640416545,90671673002,19902.31,1,14397953312,51975633,277.013525010845,80,4438070155,1295593805,0,24544572375,47631191833,2308413035,211585007,31721312,221503514,1,19.98,A,MEM,ua,2.31983,4.04906,0.57293,6888.90973698699,1.51800900973741,UG,621.391570993316,650.520651234045,9.55972099383621,106.237322233105,1.60929122099527,1.53723021414153,20.6337388980304,16.7713313643256,0.003609932041986,0.377618974896136,9.41288785315773
141933544014,90577665051,19888.58,0,14373238707,50182002,286.422185926341,96,4546620624,1358930948,0,24491808594,48167087547,2323199471,211810593,33865429,214180635,1,20.51,A,MEM,ua,2.31983,4.04906,0.57293,6920.21179980497,1.56698170497201,UG,662.681497858105,670.096532962353,9.87484775751175,104.445000846356,1.50902055245569,1.49232230105596,20.7330830383957,16.3682199802666,0.003491349654936,0.353559846254879,9.5744170797705
139759152333,90657881951,19887.4,0,14407935239,51513836,279.690591067611,97,4492110091,1349216213,0,24523921915,48237206999,2306573621,208356719,32806604,218065056,1,19.97,A,MEM,ua,2.31983,4.04906,0.57293,6998.4552995994,1.54161060599826,UG,640.905768657405,670.768636614018,9.70015134123411,103.585437964938,1.5602917759577,1.49082700862091,20.9129275388518,16.5039182228595,0.003575379479813,0.368590071849173,9.65386660177548
